hostname,acl-name,acl-type,seq number,action,protocol,source,destination,ports
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2400,permit,ip,host 162.13.176.100,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2410,permit,ip,host 18.130.53.59,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2420,permit,ip,host 184.180.24.200,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2430,permit,ip,host 185.113.168.3,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2440,permit,ip,host 185.20.52.98,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2450,permit,ip,host 194.105.145.103,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2460,permit,ip,host 195.2.244.193,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2470,permit,ip,host 195.50.208.200,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2480,permit,ip,host 195.59.101.162,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2490,permit,ip,host 199.203.120.66,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2500,permit,ip,host 199.203.63.45,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2510,permit,ip,host 199.203.79.137,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2520,permit,ip,host 212.140.174.166,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2530,permit,ip,host 212.179.145.66,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2540,permit,ip,host 212.179.226.196,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2550,permit,ip,host 212.235.24.254,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2560,permit,ip,host 212.235.31.243,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2570,permit,ip,host 212.25.122.125,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2580,permit,ip,host 212.29.200.52,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2590,permit,ip,host 212.42.178.125,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2600,permit,ip,host 213.105.227.34,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2610,permit,ip,host 217.39.184.226,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2620,permit,ip,host 217.65.52.250,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2630,permit,ip,host 35.177.96.34,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2640,permit,ip,host 35.178.74.253,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2650,permit,ip,host 38.107.145.3,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2660,permit,ip,host 40.113.147.241,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2670,permit,ip,host 46.166.187.227,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2680,permit,ip,host 46.235.224.99,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2690,permit,ip,host 52.174.106.15,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2700,permit,ip,host 62.149.199.53,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2710,permit,ip,host 62.172.162.168,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2720,permit,ip,host 62.176.93.170,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2730,permit,ip,host 62.189.19.125,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2740,permit,ip,host 62.90.100.106,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2750,permit,ip,host 62.90.201.136,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2760,permit,ip,host 62.90.248.170,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2770,permit,ip,host 62.90.76.232,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2780,permit,ip,host 66.212.226.99,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2790,permit,ip,host 69.90.108.88,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2800,permit,ip,host 79.135.43.90,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2810,permit,ip,host 80.169.113.58,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2820,permit,ip,host 80.179.193.80,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2830,permit,ip,host 81.29.201.154,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2840,permit,ip,host 82.110.101.66,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2850,permit,ip,host 82.147.135.2,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2860,permit,ip,host 82.163.72.71,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2870,permit,ip,host 82.166.18.94,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2880,permit,ip,host 86.18.4.162,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2890,permit,ip,host 88.196.5.82,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2900,permit,ip,host 91.143.193.219,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2910,permit,ip,host 93.191.172.65,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2920,permit,ip,host 93.62.214.227,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2930,permit,ip,host 93.62.214.228,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2940,permit,ip,host 94.42.173.32,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2950,permit,ip,host 98.174.195.66,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2960,deny,ip,any,1.190.0 0.0.0.127,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2970,deny,ip,any,1.191.0 0.0.0.31,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_1_0,Extended,2980,permit,ip,any,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,10,deny,ip,0.0.0.0 0.255.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,20,deny,ip,10.0.0.0 0.255.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,30,deny,ip,100.64.0.0 0.63.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,40,deny,ip,127.0.0.0 0.255.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,50,deny,ip,169.254.0.0 0.0.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,60,deny,ip,172.16.0.0 0.0.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,70,deny,ip,192.0.0.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,80,deny,ip,192.0.0.0 0.0.0.7,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,90,deny,ip,host 192.0.0.8,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,100,deny,ip,host 192.0.0.9,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,110,deny,ip,host 192.0.0.10,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,120,deny,ip,host 192.0.0.170,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,130,deny,ip,192.0.2.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,140,deny,ip,192.31.196.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,150,deny,ip,192.52.193.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,160,deny,ip,192.88.99.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,170,deny,ip,192.168.0.0 0.0.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,180,deny,ip,192.175.48.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,190,deny,ip,198.18.0.0 0.1.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,200,deny,ip,198.51.100.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,210,deny,ip,203.0.113.0 0.0.0.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,220,deny,ip,240.0.0.0 15.255.255.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,230,deny,tcp,any,8.128.0 0.0.7.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,240,deny,tcp,any,9.152.0 0.0.3.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,250,deny,udp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,260,deny,udp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,270,deny,ip,71.6.128.0 0.0.63.255,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,280,deny,ip,any,host 95.131.186.32,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,290,deny,ip,any,host 141.138.130.12,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,300,deny,tcp,any,8.128.0 0.0.7.255,bgp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,310,deny,tcp,any,9.152.0 0.0.3.255,bgp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,320,permit,tcp,any,any,bgp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,330,deny,gre,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,340,deny,gre,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,350,permit,gre,any,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,360,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,370,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,380,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,390,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,400,permit,icmp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,410,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,420,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,430,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,440,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,450,permit,icmp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,460,permit,udp,any,8.128.0 0.0.1.255,isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,470,permit,udp,any,8.128.0 0.0.1.255,non500-isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,480,permit,udp,any,host 141.138.128.125,isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,490,permit,udp,any,host 141.138.128.125,non500-isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,500,permit,udp,any,host 141.138.128.125,1701
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,510,permit,udp,any,host 141.138.128.128,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,520,permit,udp,any,host 141.138.128.129,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,530,permit,udp,any,host 141.138.128.125,3478
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,540,permit,udp,any,host 141.138.128.125,45395
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,550,permit,udp,any,host 141.138.128.125,50318
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,560,permit,udp,any,host 141.138.128.125,59234
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,570,permit,udp,any,host 141.138.128.125,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,580,permit,udp,any,host 141.138.128.125,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,590,permit,tcp,any,8.128.0 0.0.1.255,4500
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,600,permit,tcp,any,8.128.0 0.0.1.255,10000
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,610,permit,udp,any,8.128.0 0.0.1.255,10000
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,620,permit,esp,any,8.128.0 0.0.1.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,630,permit,esp,any,9.152.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,640,permit,udp,any,9.152.0 0.0.0.255,isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,650,permit,udp,any,9.152.0 0.0.0.255,non500-isakmp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,660,permit,tcp,any,9.152.0 0.0.0.255,4500
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,670,permit,udp,any,9.152.0 0.0.0.255,10000
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,680,permit,tcp,any,9.152.0 0.0.0.255,10000
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,690,permit,ip,any,host 141.138.129.34,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,700,permit,ip,any,host 141.138.129.35,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,710,permit,ip,any,host 141.138.129.40,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,720,permit,ip,any,host 141.138.128.34,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,730,permit,ip,any,host 141.138.128.35,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,740,permit,ip,any,host 141.138.128.36,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,750,permit,ip,any,host 141.138.129.43,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,760,permit,tcp,any,8.128.0 0.0.7.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,770,permit,tcp,any,9.152.0 0.0.3.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,780,permit,udp,any,8.128.0 0.0.7.255,domain
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,790,permit,udp,any,9.152.0 0.0.3.255,domain
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,800,permit,tcp,any,8.130.0 0.0.0.255,domain
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,810,permit,tcp,any,9.152.0 0.0.3.255,domain
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,820,permit,ip,any,128.136 0.0.0.7,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,830,permit,ip,any,host 141.138.128.96,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,840,deny,ip,any,8.128.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,850,deny,ip,any,8.129.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,860,deny,ip,any,9.152.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,870,permit,ip,host 95.154.227.64,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,880,permit,ip,95.154.227.72 0.0.0.7,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,890,permit,ip,host 95.154.227.95,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,900,permit,ip,host 95.154.227.94,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,910,permit,ip,host 95.154.227.91,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,920,permit,ip,host 95.154.227.84,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,930,permit,ip,host 95.154.227.72,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,940,permit,ip,host 95.154.227.13,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,950,permit,ip,host 94.156.185.44,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,960,permit,ip,host 92.52.99.114,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,970,permit,ip,host 92.247.8.98,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,980,permit,ip,host 87.121.79.4,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,990,permit,ip,host 81.149.239.118,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1000,permit,ip,host 80.94.22.241,8.135.48 0.0.0.7,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1010,permit,ip,host 217.153.136.10,8.135.48 0.0.0.7,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1020,permit,ip,host 213.155.178.165,8.135.48 0.0.0.7,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1030,permit,ip,host 62.172.215.182,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1040,permit,ip,host 52.56.142.152,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1050,permit,ip,host 37.98.232.12,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1060,permit,ip,host 213.120.94.24,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1070,permit,ip,host 213.120.94.19,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1080,permit,ip,host 212.142.66.129,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1090,permit,ip,host 207.45.120.28,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1100,permit,ip,host 207.45.119.254,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1110,permit,ip,host 199.91.137.12,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1120,permit,ip,host 195.244.210.64,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1130,permit,ip,host 195.244.198.114,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1140,permit,ip,host 194.73.173.139,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1150,permit,ip,host 194.73.173.134,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1160,permit,ip,host 155.136.20.201,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1170,permit,ip,host 109.238.64.94,host 141.138.135.186,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1180,permit,ip,host 109.238.64.94,host 141.138.135.168,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1190,permit,ip,host 109.234.202.159,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1200,permit,ip,94.174.178.208 0.0.0.7,any,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1210,permit,ip,82.33.247.80 0.0.0.15,host 141.138.130.45,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1220,permit,ip,82.33.247.80 0.0.0.15,host 141.138.130.46,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1230,permit,ip,any,host 141.138.130.145,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1240,permit,tcp,any,host 141.138.130.3,smtp
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1250,permit,tcp,any,host 141.138.130.3,465
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1260,permit,tcp,any,8.130.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1270,permit,tcp,any,8.131.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1280,permit,tcp,any,8.135.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1290,permit,tcp,any,9.153.0 0.0.0.255,
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1300,permit,tcp,any,8.131.0 0.0.0.255,22
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1310,permit,tcp,any,8.130.0 0.0.0.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1320,permit,tcp,any,8.131.0 0.0.0.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1330,permit,tcp,any,8.135.0 0.0.0.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1340,permit,tcp,any,9.153.0 0.0.0.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1350,permit,tcp,any,9.154.0 0.0.0.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1360,permit,tcp,any,9.155.0 0.0.0.255,www
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1370,permit,tcp,any,8.130.0 0.0.0.255,389
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1380,permit,tcp,any,8.130.0 0.0.0.255,443
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1390,permit,tcp,any,8.131.0 0.0.0.255,443
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1400,permit,tcp,any,8.135.0 0.0.0.255,443
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1410,permit,tcp,any,9.153.0 0.0.0.255,443
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1420,permit,tcp,any,9.154.0 0.0.0.255,443
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1430,permit,tcp,any,9.155.0 0.0.0.255,443
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1440,permit,tcp,any,8.130.0 0.0.0.255,444
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1450,permit,tcp,any,8.131.0 0.0.0.255,444
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1460,permit,tcp,any,8.130.0 0.0.0.255,500
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1470,permit,tcp,any,8.130.0 0.0.0.255,636
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1480,permit,tcp,any,8.130.0 0.0.0.255,843
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1490,permit,tcp,any,8.135.0 0.0.0.255,843
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1500,permit,tcp,any,9.153.0 0.0.0.255,1935
uk-sc1-er01,acl-ipv4-filtering-default-edge_protect-in-1_2_0,Extended,1510,permit,tcp,any,8.130.0 0.0.0.255,2156
